Date,Fob,Fob.ln,Fob.ma9,Fob.ma9.res,Fob.ma9.res.lag1,Fob.ln.ma9,Fob.ln.ma9.res,Fob.ln.ma9.res.lag1,Fob.dif7,Fob.dif7.lag1,Fob.ln.dif7,Fob.ln.dif7.lag1,Card,Card.ln,Card.ma9,Card.ma9.res,Card.ma9.res.lag1,Card.ln.ma9,Card.ln.ma9.res,Card.ln.ma9.res.lag1,Card.dif7,Card.dif7.lag1,Card.ln.dif7,Card.ln.dif7.lag1,Max.air.temp,Max.air.temp.ln,Max.air.temp.ma9,Max.air.temp.ma9.res,Max.air.temp.ma9.res.lag1,Max.air.temp.ma9.res.lead1,Max.air.temp.ln.ma9,Max.air.temp.ln.ma9.res,Max.air.temp.ln.ma9.res.lag1,Max.air.temp.ln.ma9.res.lead1,Max.air.temp.dif7,Max.air.temp.dif7.lag1,Max.air.temp.dif7.lead1,Max.air.temp.ln.dif7,Max.air.temp.ln.dif7.lag1,Max.air.temp.ln.dif7.lead1,Percip,Percip.light,Percip.light.lag1,Percip.light.lead1,Percip.heavy,Percip.heavy.lag1,Percip.heavy.lead1,Percip.dif7,Percip.dif7.lag1,Percip.dif7.lead1,Rel.humid,Rel.humid.ln,Rel.humid.ma9,Rel.humid.ma9.res,Rel.humid.ma9.res.lag1,Rel.humid.ma9.res.lead1,Rel.humid.ln.ma9,Rel.humid.ln.ma9.res,Rel.humid.ln.ma9.res.lag1,Rel.humid.ln.ma9.res.lead1,Rel.humid.dif7,Rel.humid.dif7.lag1,Rel.humid.dif7.lead1,Rel.humid.ln.dif7,Rel.humid.ln.dif7.lag1,Rel.humid.ln.dif7.lead1,Avg.wind,Avg.wind.ln,Avg.wind.ma9,Avg.wind.ma9.res,Avg.wind.ma9.res.lag1,Avg.wind.ma9.res.lead1,Avg.wind.ln.ma9,Avg.wind.ln.ma9.res,Avg.wind.ln.ma9.res.lag1,Avg.wind.ln.ma9.res.lead1,Avg.wind.dif7,Avg.wind.dif7.lag1,Avg.wind.dif7.lead1,Avg.wind.ln.dif7,Avg.wind.ln.dif7.lag1,Avg.wind.ln.dif7.lead1,Daylight,Daylight.ln,Daylight.ma9,Daylight.ma9.res,Daylight.ma9.res.lag1,Daylight.ma9.res.lead1,Daylight.ln.ma9,Daylight.ln.ma9.res,Daylight.ln.ma9.res.lag1,Daylight.ln.ma9.res.lead1,Daylight.dif7,Daylight.dif7.lag1,Daylight.dif7.lead1,Daylight.ln.dif7,Daylight.ln.dif7.lag1,Daylight.ln.dif7.lead1,Ozone.mean,Ozone.mean.ln,Ozone.mean.ma9,Ozone.mean.ma9.res,Ozone.mean.ma9.res.lag1,Ozone.mean.ma9.res.lead1,Ozone.mean.ln.ma9,Ozone.mean.ln.ma9.res,Ozone.mean.ln.ma9.res.lag1,Ozone.mean.ln.ma9.res.lead1,Ozone.mean.dif7,Ozone.mean.dif7.lag1,Ozone.mean.dif7.lead1,Ozone.mean.ln.dif7,Ozone.mean.ln.dif7.lag1,Ozone.mean.ln.dif7.lead1,NOX.mean,NOX.mean.ln,NOX.mean.ma9,NOX.mean.ma9.res,NOX.mean.ma9.res.lag1,NOX.mean.ma9.res.lead1,NOX.mean.ln.ma9,NOX.mean.ln.ma9.res,NOX.mean.ln.ma9.res.lag1,NOX.mean.ln.ma9.res.lead1,NOX.mean.dif7,NOX.mean.dif7.lag1,NOX.mean.dif7.lead1,NOX.mean.ln.dif7,NOX.mean.ln.dif7.lag1,NOX.mean.ln.dif7.lead1,PM10.mean,PM10.mean.ln,PM10.mean.ma9,PM10.mean.ma9.res,PM10.mean.ma9.res.lag1,PM10.mean.ma9.res.lead1,PM10.mean.ln.ma9,PM10.mean.ln.ma9.res,PM10.mean.ln.ma9.res.lag1,PM10.mean.ln.ma9.res.lead1,PM10.mean.dif7,PM10.mean.dif7.lag1,PM10.mean.dif7.lead1,PM10.mean.ln.dif7,PM10.mean.ln.dif7.lag1,PM10.mean.ln.dif7.lead1,Bank.hol,Red.Alert,Purple.Alert
10/04/2012,5552,8.621913502,6744.222222,-0.17677683,-0.845776182,8.805444744,-0.020842927,-0.19911464,-623,-5972,-0.106350659,-2.035717952,7981,8.984818996,7732.222222,0.032174163,-0.635728428,8.928569887,0.006299901,-0.104677041,589,-8269,0.076665383,-1.368952369,12.5,2.525728644,13.17037037,-0.050899887,-0.109342013,-0.042609076,2.565120043,-0.015356552,-0.041440849,-0.008009727,0.05,-1.65,2.25,0.004008021,-0.136859183,0.204794413,1.6,1,0,0,0,1,0,-4.8,7,-1,70.02916667,4.248911822,73.35046296,-0.045279827,0.220877629,-0.120280113,4.284476641,-0.008300855,0.049435472,-0.025663254,-5.5125,28.39583333,-6.7625,-0.075772558,0.379293681,-0.096478199,10.58333333,2.359280436,6.577697262,0.608972397,0.75104995,-0.211328423,1.817485485,0.298101391,0.350968916,-0.071500922,6.416666663,8.166666663,-1.125,0.932164081,1.171637423,-0.202940844,48862,10.79675528,48758.33333,0.002126132,0.002003269,0.002234264,10.79099467,0.000533835,0.000527833,0.000538446,1639,1641,1635,0.034118936,0.034327811,0.033870647,46,3.828641396,31.88888889,0.442508711,0.566552901,0.093117409,3.298452986,0.160738508,0.229157018,0.06022794,17,30,-1,0.461345567,0.887303195,-0.032789823,47,3.850147602,89.55555556,-0.475186104,-0.679715302,-0.020725389,4.434614718,-0.131796594,-0.230873164,0.012965985,-47,-129,29,-0.693147181,-1.667706821,0.32322701,13,2.564949357,22.55555556,-0.42364532,-0.584615385,-0.455813953,3.052640614,-0.159760456,-0.261382607,-0.166462676,-12,-19,-12,-0.653926467,-1.134979933,-0.653926467,0,0,0
11/04/2012,6717,8.812396905,6459.444444,0.03987271,-0.17677683,8.740870773,0.008182953,-0.020842927,59,-623,0.008822487,-0.106350659,9058,9.111403624,7328.555556,0.235987082,0.032174163,8.797108066,0.035727145,0.006299901,987,589,0.115370955,0.076665383,12.15,2.49732917,12.69074074,-0.042609076,-0.050899887,-0.066820276,2.517493606,-0.008009727,-0.015356552,-0.018416065,2.25,0.05,2.8,0.204794413,0.004008021,0.273537565,0,0,1,1,0,0,0,-1,-4.8,0.6,66.76666667,4.201203954,75.89537037,-0.120280113,-0.045279827,-0.031761915,4.311860321,-0.025663254,-0.008300855,-0.005571578,-6.7625,-5.5125,2.12083334,-0.096478199,-0.075772558,0.028244352,5,1.609437912,6.339774558,-0.211328423,0.608972397,-0.502953191,1.733375887,-0.071500922,0.298101391,-0.314960282,-1.125,6.416666663,-4,-0.202940844,0.932164081,-0.743578034,49094,10.80149211,48984.55556,0.002234264,0.002126132,0.002348239,10.79567922,0.000538446,0.000533835,0.00054357,1635,1639,1631,0.033870647,0.034118936,0.033625448,30,3.401197382,27.44444444,0.093117409,0.442508711,-0.166666667,3.207986937,0.06022794,0.160738508,0.019452838,-1,17,-12,-0.032789823,0.461345567,-0.470003629,105,4.65396035,107.2222222,-0.020725389,-0.475186104,-0.026119403,4.594389563,0.012965985,-0.131796594,0.025151984,29,-47,27,0.32322701,-0.693147181,0.264953821,13,2.564949357,23.88888889,-0.455813953,-0.42364532,-0.404181185,3.077185969,-0.166462676,-0.159760456,-0.097548687,-12,-12,-10,-0.653926467,-0.653926467,-0.422856851,0,0,0
12/04/2012,6051,8.707978827,6605,-0.083875852,0.03987271,8.784009146,-0.008655537,0.008182953,472,59,0.081213999,0.008822487,7406,8.910045761,7426.222222,-0.002723083,0.235987082,8.856206359,0.006079285,0.035727145,37,987,0.005008471,0.115370955,11.7,2.459588842,12.53777778,-0.066820276,-0.042609076,-0.13671875,2.505734612,-0.018416065,-0.008009727,-0.048535142,2.8,2.25,1.05,0.273537565,0.204794413,0.099845335,0.6,1,0,1,0,0,0,0.6,-1,3.8,76.15416667,4.332759794,78.65231481,-0.031761915,-0.120280113,0.040467014,4.357035356,-0.005571578,-0.025663254,0.010472271,2.12083334,-6.7625,14.08333334,0.028244352,-0.096478199,0.203482989,3.625,1.287854288,7.293075684,-0.502953191,-0.211328423,-0.417496444,1.879970247,-0.314960282,-0.071500922,-0.249522865,-4,-1.125,-1.291666666,-0.743578034,-0.202940844,-0.293161538,49325,10.80618633,49209.44444,0.002348239,0.002234264,0.002479203,10.8003156,0.00054357,0.000538446,0.000550261,1631,1635,1628,0.033625448,0.033870647,0.033403458,20,2.995732274,24,-0.166666667,0.093117409,-0.294776119,2.938568772,0.019452838,0.06022794,-0.061662829,-12,-1,-8,-0.470003629,-0.032789823,-0.322773392,116,4.753590191,119.1111111,-0.026119403,-0.020725389,-0.065057712,4.636961414,0.025151984,0.012965985,0.002302013,27,29,-23,0.264953821,0.32322701,-0.208901195,19,2.944438979,31.88888889,-0.404181185,-0.455813953,-0.042553191,3.262712278,-0.097548687,-0.166462676,0.034563974,-10,-12,10,-0.422856851,-0.653926467,0.405465108,0,0,0
13/04/2012,6088,8.7140749,6200.333333,-0.018117306,-0.083875852,8.67777069,0.004183587,-0.008655537,4004,472,1.072030497,0.081213999,9020,9.107199613,9378.111111,-0.038185846,-0.002723083,9.09745563,0.001071067,0.006079285,-4492,37,-0.404133845,0.005008471,11.05,2.402430428,12.8,-0.13671875,-0.066820276,-0.105616899,2.524980726,-0.048535142,-0.018416065,-0.040739166,1.05,2.8,-0.2,0.099845335,0.273537565,-0.01913934,3.8,1,1,1,0,0,0,3.8,0.6,0.2,76.49166667,4.337181802,73.51666667,0.040467014,-0.031761915,-0.044997173,4.292232383,0.010472271,-0.005571578,-0.00879473,14.08333334,2.12083334,-2.58333333,0.203482989,0.028244352,-0.036042032,3.791666667,1.332805676,6.509259259,-0.417496444,-0.502953191,-0.046545455,1.775944414,-0.249522865,-0.314960282,-0.016650919,-1.291666666,-4,1.166666666,-0.293161538,-0.743578034,0.203598955,49556,10.81085862,49433.44444,0.002479203,0.002348239,0.002600064,10.80491309,0.000550261,0.00054357,0.00055597,1628,1631,1624,0.033403458,0.033625448,0.033163492,21,3.044522438,29.77777778,-0.294776119,-0.166666667,-0.038834951,3.244593235,-0.061662829,0.019452838,0.003867685,-8,-12,3,-0.322773392,-0.470003629,0.09531018,99,4.59511985,105.8888889,-0.065057712,-0.026119403,0.033163265,4.584566118,0.002302013,0.025151984,0.015944614,-23,27,-3,-0.208901195,0.264953821,-0.032789823,30,3.401197382,31.33333333,-0.042553191,-0.404181185,0.048543689,3.287566036,0.034563974,-0.097548687,0.060958109,10,-10,8,0.405465108,-0.422856851,0.405465108,0,0,0
14/04/2012,3169,8.06117136,2731.222222,0.1602864,-0.018117306,7.861021206,0.025461088,0.004183587,1342,4004,0.550740803,1.072030497,14206,9.56141969,11389,0.247343928,-0.038185846,9.206581389,0.038541809,0.001071067,4330,-4492,0.363556839,-0.404133845,10.35,2.33698652,11.57222222,-0.105616899,-0.13671875,-0.197590361,2.436236774,-0.040739166,-0.048535142,-0.083987244,-0.2,1.05,-1.9,-0.01913934,0.099845335,-0.186815946,0.2,1,1,1,0,0,0,0.2,3.8,-0.6,70.39166667,4.254074885,73.70833333,-0.044997173,0.040467014,-0.111367293,4.291820287,-0.00879473,0.010472271,-0.025703384,-2.58333333,14.08333334,-15.22083333,-0.036042032,0.203482989,-0.210542031,6.333333333,1.84582669,6.642512077,-0.046545455,-0.417496444,0.214109615,1.877081828,-0.016650919,-0.249522865,0.137100344,1.166666666,-1.291666666,1.893115942,0.203598955,-0.293161538,0.254171968,49786,10.8154891,49656.88889,0.002600064,0.002479203,0.002744413,10.80947935,0.00055597,0.000550261,0.00056381,1624,1628,1620,0.033163492,0.033403458,0.032925789,33,3.496507561,34.33333333,-0.038834951,-0.294776119,0.008403361,3.483036274,0.003867685,-0.061662829,0.025685763,3,-8,14,0.09531018,-0.322773392,0.430782916,90,4.49980967,87.11111111,0.033163265,-0.065057712,0.2,4.429187976,0.015944614,0.002302013,0.055093242,-3,-23,20,-0.032789823,-0.208901195,0.287682072,24,3.17805383,22.88888889,0.048543689,-0.042553191,-0.204081633,2.995456468,0.060958109,0.034563974,-0.071033831,8,10,-5,0.405465108,0.405465108,-0.3254224,0,0,0
15/04/2012,2389,7.778630147,2370.333333,0.007875123,0.1602864,7.730532524,0.006221774,0.025461088,1109,1342,0.62401479,0.550740803,2429,7.795234929,11071.44444,-0.780606766,0.247343928,9.150367684,-0.148095989,0.038541809,-7811,4330,-1.43882197,0.363556839,9.25,2.224623552,11.52777778,-0.197590361,-0.105616899,-0.195207011,2.42859451,-0.083987244,-0.040739166,-0.082158468,-1.9,-0.2,-1.25,-0.186815946,-0.01913934,-0.117783036,0.2,1,1,0,0,0,0,-0.6,0.2,-7,64.95,4.173617743,73.08981481,-0.111367293,-0.044997173,-0.237957037,4.283723946,-0.025703384,-0.00879473,-0.060817654,-15.22083333,-2.58333333,-34.28333333,-0.210542031,-0.036042032,-0.479815387,8.434782609,2.132363943,6.947299078,0.214109615,-0.046545455,-0.311406803,1.875264531,0.137100344,-0.016650919,-0.159304615,1.893115942,1.166666666,-6.666666663,0.254171968,0.203598955,-0.828692672,50016,10.82009823,49879.11111,0.002744413,0.002600064,0.002887539,10.81400119,0.00056381,0.00055597,0.000571531,1620,1624,1616,0.032925789,0.033163492,0.032690979,40,3.688879454,39.66666667,0.008403361,-0.038834951,0.15451895,3.596500593,0.025685763,0.003867685,0.062733044,14,3,-7,0.430782916,0.09531018,-0.147635999,80,4.382026635,66.66666667,0.2,0.033163265,-0.073170732,4.153212685,0.055093242,0.015944614,0.007632712,20,-3,46,0.287682072,-0.032789823,0.929535959,13,2.564949357,16.33333333,-0.204081633,0.048543689,-0.219653179,2.761079406,-0.071033831,0.060958109,-0.057893137,-5,8,6,-0.3254224,0.405465108,0.510825624,0,0,0
16/04/2012,7118,8.870382066,5726.444444,0.243005161,0.007875123,8.476308863,0.046491133,0.006221774,6221,1109,2.071326204,0.62401479,7407,8.910180778,7362.555556,0.006036551,-0.780606766,8.818256486,0.010424316,-0.148095989,4586,-7811,0.965334067,-1.43882197,10,2.302585093,12.42555556,-0.195207011,-0.197590361,-0.128062361,2.508695686,-0.082158468,-0.083987244,-0.048925209,-1.25,-1.9,-0.9,-0.117783036,-0.186815946,-0.074723546,0,0,1,1,0,0,0,-7,-0.6,1.6,55.675,4.019531213,73.06018519,-0.237957037,-0.111367293,-0.02348118,4.279819814,-0.060817654,-0.025703384,-0.00318585,-34.28333333,-15.22083333,1.20833333,-0.479815387,-0.210542031,0.017107543,5.166666667,1.642227735,7.503220612,-0.311406803,0.214109615,0.540856031,1.953415903,-0.159304615,0.137100344,0.254312436,-6.666666663,1.893115942,0.41666667,-0.828692672,0.254171968,0.038614836,50245,10.82466632,50100.33333,0.002887539,0.002744413,0.003031681,10.81848322,0.000571531,0.00056381,0.000579326,1616,1620,1611,0.032690979,0.032925789,0.032438542,44,3.784189634,38.11111111,0.15451895,0.008403361,0.61461794,3.560809232,0.062733044,0.025685763,0.162214266,-7,14,8,-0.147635999,0.430782916,0.16034265,76,4.33073334,82,-0.073170732,0.2,-0.402173913,4.29792849,0.007632712,0.055093242,-0.100565252,46,20,8,0.929535959,0.287682072,0.157185584,15,2.708050201,19.22222222,-0.219653179,-0.204081633,-0.303867403,2.874461812,-0.057893137,-0.071033831,-0.107380098,6,-5,1,0.510825624,-0.3254224,0.074107972,0,0,0
17/04/2012,5162,8.54907938,6473.444444,-0.202588352,0.243005161,8.760156244,-0.024095103,0.046491133,-390,6221,-0.072834122,2.071326204,4916,8.500250471,7381.777778,-0.334035764,0.006036551,8.866746824,-0.041333801,0.010424316,-3065,4586,-0.484568525,0.965334067,11.6,2.451005098,13.3037037,-0.128062361,-0.195207011,-0.283799201,2.577089752,-0.048925209,-0.082158468,-0.123092332,-0.9,-1.25,-2.85,-0.074723546,-0.117783036,-0.26731477,3.2,1,0,0,0,0,1,1.6,-7,5.4,71.2375,4.266019365,72.95046296,-0.02348118,-0.237957037,0.175483339,4.279653702,-0.00318585,-0.060817654,0.042140159,1.20833333,-34.28333333,20.29583333,0.017107543,-0.479815387,0.265422297,11,2.397895273,7.138888888,0.540856031,-0.311406803,0.552659084,1.911720879,0.254312436,-0.159304615,0.311543577,0.41666667,-6.666666663,5.16666667,0.038614836,-0.828692672,0.709676483,50473,10.82919382,50320.44444,0.003031681,0.002887539,0.003172426,10.82292382,0.000579326,0.000571531,0.000586756,1611,1616,1606,0.032438542,0.032690979,0.032189083,54,3.988984047,33.44444444,0.61461794,0.15451895,0.449438202,3.432227742,0.162214266,0.062733044,0.133927175,8,-7,13,0.16034265,-0.147635999,0.360002734,55,4.007333185,92,-0.402173913,-0.073170732,-0.360453141,4.45539067,-0.100565252,0.007632712,-0.07960022,8,46,-36,0.157185584,0.929535959,-0.419853846,14,2.63905733,20.11111111,-0.303867403,-0.219653179,-0.413043478,2.956529787,-0.107380098,-0.057893137,-0.158422127,1,6,-1,0.074107972,0.510825624,-0.080042708,0,0,0
18/04/2012,4439,8.398184405,6529.666667,-0.320179693,-0.202588352,8.749981453,-0.040205462,-0.024095103,-2278,-390,-0.4142125,-0.072834122,3778,8.236950048,7391,-0.488837776,-0.334035764,8.804789979,-0.064492161,-0.041333801,-5280,-3065,-0.874453576,-0.484568525,9.3,2.2300144,12.98518519,-0.283799201,-0.128062361,-0.217080279,2.543043562,-0.123092332,-0.048925209,-0.088286137,-2.85,-0.9,-1.85,-0.26731477,-0.074723546,-0.172117387,5.4,0,1,0,1,0,1,5.4,1.6,18.4,87.0625,4.466626252,74.06527778,0.175483339,-0.02348118,0.190421398,4.286012982,0.042140159,-0.00318585,0.042482332,20.29583333,1.20833333,15.32916666,0.265422297,0.017107543,0.183397012,10.16666667,2.319114395,6.547906603,0.552659084,0.540856031,0.204342912,1.768232819,0.311543577,0.254312436,0.146099395,5.16666667,0.41666667,5.5,0.709676483,0.038614836,0.923163611,50700,10.83368119,50539.66667,0.003172426,0.003031681,0.003323001,10.82732819,0.000586756,0.000579326,0.000595044,1606,1611,1601,0.032189083,0.032438542,0.031942547,43,3.761200116,29.66666667,0.449438202,0.61461794,-0.357142857,3.316967965,0.133927175,0.162214266,-0.083812237,13,8,-2,0.360002734,0.16034265,-0.105360516,69,4.234106505,107.8888889,-0.360453141,-0.402173913,-0.108446298,4.600290655,-0.07960022,-0.100565252,0.004596535,-36,8,-21,-0.419853846,0.157185584,-0.1997133,12,2.48490665,20.44444444,-0.413043478,-0.303867403,-0.423076923,2.952675837,-0.158422127,-0.107380098,-0.132803188,-1,1,-4,-0.080042708,0.074107972,-0.236388778,0,0,0
19/04/2012,5177,8.551981017,6640.888889,-0.220435685,-0.320179693,8.788727422,-0.026937507,-0.040205462,-874,-2278,-0.15599781,-0.4142125,3957,8.283241441,7341.444444,-0.461005252,-0.488837776,8.846633464,-0.063684341,-0.064492161,-3449,-5280,-0.62680432,-0.874453576,9.85,2.287471455,12.58111111,-0.217080279,-0.283799201,-0.090266223,2.50897957,-0.088286137,-0.123092332,-0.027878807,-1.85,-2.85,1.1,-0.172117387,-0.26731477,0.094898742,19,0,0,1,1,1,0,18.4,5.4,-1,91.48333333,4.516156806,76.84953704,0.190421398,0.175483339,0.124440499,4.33211832,0.042482332,0.042140159,0.028555032,15.32916666,20.29583333,6.2,0.183397012,0.265422297,0.077937029,9.125,2.211017899,7.576745718,0.204342912,0.552659084,0.227585767,1.929167671,0.146099395,0.311543577,0.168181152,5.5,5.16666667,3.958333333,0.923163611,0.709676483,0.714887167,50926,10.83812888,50757.33333,0.003323001,0.003172426,0.003474546,10.83168355,0.000595044,0.000586756,0.000603433,1601,1606,1595,0.031942547,0.032189083,0.031678699,18,2.890371758,28,-0.357142857,0.449438202,0.163498099,3.154781011,-0.083812237,0.133927175,0.091972682,-2,13,13,-0.105360516,0.360002734,0.481838087,95,4.553876892,106.5555556,-0.108446298,-0.360453141,-0.309090909,4.53304061,0.004596535,-0.07960022,-0.06847618,-21,-36,-23,-0.1997133,-0.419853846,-0.26438651,15,2.708050201,26,-0.423076923,-0.413043478,-0.343065693,3.122763094,-0.132803188,-0.158422127,-0.080962854,-4,-1,-10,-0.236388778,-0.080042708,-0.405465108,0,0,0
20/04/2012,5954,8.691818542,6271.111111,-0.050566974,-0.220435685,8.68781479,0.000460847,-0.026937507,-134,-874,-0.022256358,-0.15599781,5410,8.596004372,9566.888889,-0.434507909,-0.461005252,9.119502864,-0.05740428,-0.063684341,-3610,-3449,-0.511195241,-0.62680432,12.15,2.49732917,13.35555556,-0.090266223,-0.217080279,-0.079031521,2.568948385,-0.027878807,-0.088286137,-0.026485241,1.1,-1.85,0.85,0.094898742,-0.172117387,0.078927259,2.8,1,0,1,0,1,0,-1,18.4,0.2,82.69166667,4.415118831,73.54027778,0.124440499,0.190421398,-0.001292171,4.29254507,0.028555032,0.042482332,0.001312125,6.2,15.32916666,2.24583333,0.077937029,0.183397012,0.031406432,7.75,2.047692843,6.313204509,0.227585767,0.204342912,0.345078979,1.752889815,0.168181152,0.146099395,0.166944003,3.958333333,5.5,2.579710145,0.714887167,0.923163611,0.341689073,51151,10.84253732,50973.88889,0.003474546,0.003323001,0.003648772,10.83599852,0.000603433,0.000595044,0.000613829,1595,1601,1590,0.031678699,0.031942547,0.031437317,34,3.526360525,29.22222222,0.163498099,-0.357142857,0.348534202,3.229348666,0.091972682,-0.083812237,0.101177316,13,-2,13,0.481838087,-0.105360516,0.332133835,76,4.33073334,110,-0.309090909,-0.108446298,-0.258426966,4.649084918,-0.06847618,0.004596535,-0.060858242,-23,-21,-24,-0.26438651,-0.1997133,-0.310154928,20,2.995732274,30.44444444,-0.343065693,-0.423076923,-0.485714286,3.259642211,-0.080962854,-0.132803188,-0.17515781,-10,-4,-12,-0.405465108,-0.236388778,-0.693147181,0,0,0
21/04/2012,3157,8.057377489,2880.666667,0.095926869,-0.050566974,7.915896054,0.017873079,0.000460847,-12,-134,-0.003793871,-0.022256358,10835,9.290536914,12419.88889,-0.127608943,-0.434507909,9.307805884,-0.001855321,-0.05740428,-3371,-3610,-0.270882776,-0.511195241,11.2,2.415913778,12.16111111,-0.079031521,-0.090266223,0.132986275,2.481640627,-0.026485241,-0.027878807,0.057126551,0.85,1.1,4.05,0.078927259,0.094898742,0.363140484,0.4,1,1,1,0,0,0,0.2,-1,2.2,72.6375,4.285481317,72.73148148,-0.001292171,0.124440499,0.062443078,4.279865598,0.001312125,0.028555032,0.016030082,2.24583333,6.2,12.82083333,0.031406432,0.077937029,0.180148725,8.913043478,2.187515763,6.626409018,0.345078979,0.227585767,0.420331879,1.874567895,0.166944003,0.168181152,0.219593702,2.579710145,3.958333333,1.523550724,0.341689073,0.714887167,0.166045778,51376,10.84692642,51189.22222,0.003648772,0.003474546,0.003808667,10.84027234,0.000613829,0.000603433,0.000622869,1590,1595,1583,0.031437317,0.031678699,0.031159338,46,3.828641396,34.11111111,0.348534202,0.163498099,0.392,3.476861846,0.101177316,0.091972682,0.10981088,13,13,18,0.332133835,0.481838087,0.371563556,66,4.189654742,89,-0.258426966,-0.309090909,-0.464285714,4.461152651,-0.060858242,-0.06847618,-0.140662451,-24,-23,-45,-0.310154928,-0.26438651,-0.826678573,12,2.48490665,23.33333333,-0.485714286,-0.343065693,-0.275167785,3.012584322,-0.17515781,-0.080962854,-0.104269073,-12,-10,-1,-0.693147181,-0.405465108,-0.080042708,0,0,0
22/04/2012,2566,7.850103545,2406,0.066500416,0.095926869,7.744031115,0.013697315,0.017873079,177,-12,0.071473398,-0.003793871,10114,9.221675882,11232,-0.099537037,-0.127608943,9.164662144,0.006221041,-0.001855321,7685,-3371,1.426440953,-0.270882776,13.3,2.587764035,11.73888889,0.132986275,-0.079031521,-0.156862745,2.447922656,0.057126551,-0.026485241,-0.06288541,4.05,0.85,0.75,0.363140484,0.078927259,0.072320662,2.4,1,1,1,0,0,0,2.2,0.2,2.2,77.77083333,4.353766468,73.2,0.062443078,-0.001292171,0.146081843,4.285076343,0.016030082,0.001312125,0.034353259,12.82083333,2.24583333,29.8625,0.180148725,0.031406432,0.429423663,9.958333333,2.298409722,7.011272142,0.420331879,0.345078979,0.164146303,1.884570015,0.219593702,0.166944003,0.107421538,1.523550724,2.579710145,3.789855072,0.166045778,0.341689073,0.550154218,51599,10.85125757,51403.22222,0.003808667,0.003648772,0.003980282,10.84450287,0.000622869,0.000613829,0.000632978,1583,1590,1576,0.031159338,0.031437317,0.030884433,58,4.060443011,41.66666667,0.392,0.348534202,-0.044692737,3.658680125,0.10981088,0.101177316,0.002598703,18,13,-6,0.371563556,0.332133835,-0.146603474,35,3.555348061,65.33333333,-0.464285714,-0.258426966,-0.139889197,4.137312591,-0.140662451,-0.060858242,-0.010707038,-45,-24,-7,-0.826678573,-0.310154928,-0.096626836,12,2.48490665,16.55555556,-0.275167785,-0.485714286,-0.346368715,2.77416641,-0.104269073,-0.17515781,-0.11704328,-1,-12,-2,-0.080042708,-0.693147181,-0.143100844,0,0,0
23/04/2012,5481,8.609042845,5779.222222,-0.051602484,0.066500416,8.483331856,0.014818587,0.013697315,-1637,177,-0.261339221,0.071473398,3840,8.253227646,7407.222222,-0.48158704,-0.099537037,8.823519801,-0.064633181,0.006221041,-3567,7685,-0.656953132,1.426440953,10.75,2.374905755,12.75,-0.156862745,0.132986275,-0.243609605,2.534274655,-0.06288541,0.057126551,-0.096642643,0.75,4.05,-0.75,0.072320662,0.363140484,-0.066840018,2.2,1,1,1,0,0,0,2.2,2.2,1.2,85.5375,4.448954876,74.63472222,0.146081843,0.062443078,0.006606246,4.301194815,0.034353259,0.016030082,0.00388755,29.8625,12.82083333,2.55,0.429423663,0.180148725,0.035169975,8.956521739,2.192381953,7.693639291,0.164146303,0.420331879,-0.057680251,1.97971764,0.107421538,0.219593702,-0.005140968,3.789855072,1.523550724,-4.041666667,0.550154218,0.166045778,-0.457955291,51821,10.85555075,51615.55556,0.003980282,0.003808667,0.004157028,10.84868378,0.000632978,0.000622869,0.000643511,1576,1583,1569,0.030884433,0.031159338,0.030612545,38,3.63758616,39.77777778,-0.044692737,0.392,-0.003164557,3.628157655,0.002598703,0.10981088,0.01810702,-6,18,-19,-0.146603474,0.371563556,-0.433635985,69,4.234106505,80.22222222,-0.139889197,-0.464285714,0.035495716,4.279931898,-0.010707038,-0.140662451,0.022496045,-7,-45,39,-0.096626836,-0.826678573,0.535961597,13,2.564949357,19.88888889,-0.346368715,-0.275167785,-0.181818182,2.904954795,-0.11704328,-0.104269073,-0.044468482,-2,-1,4,-0.143100844,-0.080042708,0.251314428,0,0,0
