Date,Start hour,Annual member hires using a key
07/04/2017,6,313
07/04/2017,7,1261
07/04/2017,8,2273
07/04/2017,9,1043
07/04/2017,10,466
07/04/2017,11,428
07/04/2017,12,543
07/04/2017,13,518
07/04/2017,14,463
07/04/2017,15,537
07/04/2017,16,873
07/04/2017,17,1724
07/04/2017,18,1301
07/04/2017,19,730
07/04/2017,20,383
07/04/2017,21,264
07/04/2017,22,221
07/04/2017,23,187
08/04/2017,0,131
08/04/2017,1,64
08/04/2017,2,45
08/04/2017,3,24
08/04/2017,4,18
08/04/2017,5,32
08/04/2017,6,53
08/04/2017,7,124
08/04/2017,8,230
08/04/2017,9,373
08/04/2017,10,487
08/04/2017,11,539
08/04/2017,12,560
08/04/2017,13,583
08/04/2017,14,542
08/04/2017,15,493
08/04/2017,16,521
08/04/2017,17,511
08/04/2017,18,468
08/04/2017,19,416
08/04/2017,20,250
08/04/2017,21,190
08/04/2017,22,176
08/04/2017,23,158
09/04/2017,0,115
09/04/2017,1,61
09/04/2017,2,43
09/04/2017,3,25
09/04/2017,4,20
09/04/2017,5,19
09/04/2017,6,40
09/04/2017,7,64
09/04/2017,8,183
09/04/2017,9,310
09/04/2017,10,397
09/04/2017,11,475
09/04/2017,12,559
09/04/2017,13,559
09/04/2017,14,468
09/04/2017,15,487
09/04/2017,16,465
09/04/2017,17,498
09/04/2017,18,467
09/04/2017,19,367
09/04/2017,20,238
09/04/2017,21,173
09/04/2017,22,114
09/04/2017,23,67
10/04/2017,0,34
10/04/2017,1,14
10/04/2017,2,12
10/04/2017,3,5
10/04/2017,4,11
10/04/2017,5,58
10/04/2017,6,355
10/04/2017,7,1243
10/04/2017,8,2343
10/04/2017,9,1095
10/04/2017,10,420
10/04/2017,11,320
10/04/2017,12,400
10/04/2017,13,410
10/04/2017,14,366
10/04/2017,15,418
10/04/2017,16,677
10/04/2017,17,1883
10/04/2017,18,1692
10/04/2017,19,875
10/04/2017,20,422
10/04/2017,21,260
10/04/2017,22,182
10/04/2017,23,91
11/04/2017,0,35
11/04/2017,1,19
11/04/2017,2,9
11/04/2017,3,3
11/04/2017,4,10
11/04/2017,5,64
11/04/2017,6,426
11/04/2017,7,1505
11/04/2017,8,2503
11/04/2017,9,1109
11/04/2017,10,492
11/04/2017,11,384
11/04/2017,12,513
11/04/2017,13,507
11/04/2017,14,422
11/04/2017,15,446
11/04/2017,16,824
11/04/2017,17,1964
11/04/2017,18,1820
11/04/2017,19,913
11/04/2017,20,488
11/04/2017,21,325
11/04/2017,22,222
11/04/2017,23,123
12/04/2017,0,57
12/04/2017,1,14
12/04/2017,2,18
12/04/2017,3,9
12/04/2017,4,16
12/04/2017,5,69
12/04/2017,6,383
12/04/2017,7,1350
12/04/2017,8,2415
12/04/2017,9,1049
12/04/2017,10,440
12/04/2017,11,363
12/04/2017,12,480
12/04/2017,13,510
12/04/2017,14,385
12/04/2017,15,449
12/04/2017,16,771
12/04/2017,17,1752
12/04/2017,18,1605
12/04/2017,19,847
12/04/2017,20,476
12/04/2017,21,307
12/04/2017,22,236
12/04/2017,23,118
13/04/2017,0,43
13/04/2017,1,18
13/04/2017,2,11
13/04/2017,3,10
13/04/2017,4,17
13/04/2017,5,56
13/04/2017,6,353
13/04/2017,7,1168
13/04/2017,8,2019
13/04/2017,9,995
13/04/2017,10,409
13/04/2017,11,384
13/04/2017,12,472
13/04/2017,13,485
13/04/2017,14,410
13/04/2017,15,451
13/04/2017,16,868
13/04/2017,17,1541
13/04/2017,18,1092
13/04/2017,19,635
13/04/2017,20,360
13/04/2017,21,259
13/04/2017,22,192
13/04/2017,23,137
14/04/2017,0,72
14/04/2017,1,39
14/04/2017,2,28
14/04/2017,3,20
14/04/2017,4,18
14/04/2017,5,23
14/04/2017,6,55
14/04/2017,7,94
14/04/2017,8,184
14/04/2017,9,265
14/04/2017,10,326
14/04/2017,11,317
14/04/2017,12,357
14/04/2017,13,344
14/04/2017,14,363
14/04/2017,15,286
14/04/2017,16,290
14/04/2017,17,317
14/04/2017,18,300
14/04/2017,19,239
14/04/2017,20,146
14/04/2017,21,137
14/04/2017,22,102
14/04/2017,23,73
15/04/2017,0,53
15/04/2017,1,28
15/04/2017,2,23
15/04/2017,3,10
15/04/2017,4,16
15/04/2017,5,14
15/04/2017,6,39
15/04/2017,7,79
15/04/2017,8,169
15/04/2017,9,207
15/04/2017,10,345
15/04/2017,11,324
15/04/2017,12,325
15/04/2017,13,306
15/04/2017,14,294
15/04/2017,15,318
15/04/2017,16,305
15/04/2017,17,316
15/04/2017,18,283
15/04/2017,19,228
15/04/2017,20,172
15/04/2017,21,125
15/04/2017,22,111
15/04/2017,23,68
16/04/2017,0,70
16/04/2017,1,37
16/04/2017,2,30
16/04/2017,3,20
16/04/2017,4,20
16/04/2017,5,13
16/04/2017,6,29
16/04/2017,7,43
16/04/2017,8,118
16/04/2017,9,163
16/04/2017,10,241
16/04/2017,11,253
16/04/2017,12,276
16/04/2017,13,258
16/04/2017,14,266
16/04/2017,15,232
16/04/2017,16,183
16/04/2017,17,203
16/04/2017,18,214
16/04/2017,19,181
16/04/2017,20,138
16/04/2017,21,95
16/04/2017,22,96
16/04/2017,23,58
17/04/2017,0,44
17/04/2017,1,25
17/04/2017,2,18
17/04/2017,3,8
17/04/2017,4,17
17/04/2017,5,17
17/04/2017,6,35
17/04/2017,7,66
17/04/2017,8,125
17/04/2017,9,203
17/04/2017,10,247
17/04/2017,11,316
17/04/2017,12,295
17/04/2017,13,346
17/04/2017,14,335
17/04/2017,15,352
17/04/2017,16,371
17/04/2017,17,408
17/04/2017,18,361
17/04/2017,19,289
17/04/2017,20,192
17/04/2017,21,132
17/04/2017,22,113
17/04/2017,23,66
18/04/2017,0,37
18/04/2017,1,15
18/04/2017,2,5
18/04/2017,3,4
18/04/2017,4,15
18/04/2017,5,58
18/04/2017,6,376
18/04/2017,7,1341
18/04/2017,8,2335
18/04/2017,9,1005
18/04/2017,10,381
18/04/2017,11,349
18/04/2017,12,423
18/04/2017,13,437
18/04/2017,14,379
18/04/2017,15,409
18/04/2017,16,763
18/04/2017,17,1939
18/04/2017,18,1677
18/04/2017,19,815
18/04/2017,20,402
18/04/2017,21,263
18/04/2017,22,197
18/04/2017,23,73
19/04/2017,0,37
19/04/2017,1,17
19/04/2017,2,8
19/04/2017,3,6
19/04/2017,4,14
19/04/2017,5,55
19/04/2017,6,434
19/04/2017,7,1508
19/04/2017,8,2616
19/04/2017,9,1104
19/04/2017,10,419
19/04/2017,11,371
19/04/2017,12,495
19/04/2017,13,526
19/04/2017,14,451
19/04/2017,15,474
19/04/2017,16,824
19/04/2017,17,2021
19/04/2017,18,1772
19/04/2017,19,940
19/04/2017,20,531
19/04/2017,21,339
19/04/2017,22,241
19/04/2017,23,119
20/04/2017,0,49
20/04/2017,1,14
20/04/2017,2,12
20/04/2017,3,6
20/04/2017,4,13
20/04/2017,5,48
20/04/2017,6,430
20/04/2017,7,1449
20/04/2017,8,2671
20/04/2017,9,1231
20/04/2017,10,429
20/04/2017,11,399
20/04/2017,12,520
20/04/2017,13,514
20/04/2017,14,443
20/04/2017,15,483
20/04/2017,16,810
20/04/2017,17,1904
20/04/2017,18,1760
20/04/2017,19,938
20/04/2017,20,554
20/04/2017,21,357
20/04/2017,22,255
20/04/2017,23,168
21/04/2017,0,62
21/04/2017,1,24
21/04/2017,2,15
21/04/2017,3,9
21/04/2017,4,13
21/04/2017,5,51
21/04/2017,6,380
21/04/2017,7,1270
21/04/2017,8,2392
21/04/2017,9,1097
21/04/2017,10,488
21/04/2017,11,403
21/04/2017,12,522
21/04/2017,13,516
21/04/2017,14,470
21/04/2017,15,546
21/04/2017,16,866
21/04/2017,17,1760
21/04/2017,18,1346
21/04/2017,19,694
21/04/2017,20,405
21/04/2017,21,245
21/04/2017,22,212
21/04/2017,23,135
22/04/2017,0,112
22/04/2017,1,61
22/04/2017,2,35
22/04/2017,3,28
22/04/2017,4,18
22/04/2017,5,21
22/04/2017,6,43
22/04/2017,7,127
22/04/2017,8,285
22/04/2017,9,354
22/04/2017,10,461
22/04/2017,11,455
22/04/2017,12,501
22/04/2017,13,544
22/04/2017,14,533
22/04/2017,15,466
22/04/2017,16,512
22/04/2017,17,471
22/04/2017,18,462
22/04/2017,19,416
22/04/2017,20,254
22/04/2017,21,164
22/04/2017,22,142
22/04/2017,23,152
23/04/2017,0,106
23/04/2017,1,65
23/04/2017,2,37
23/04/2017,3,24
23/04/2017,4,18
23/04/2017,5,14
23/04/2017,6,42
23/04/2017,7,111
23/04/2017,8,186
23/04/2017,9,285
23/04/2017,10,370
23/04/2017,11,442
23/04/2017,12,518
23/04/2017,13,495
23/04/2017,14,517
23/04/2017,15,449
23/04/2017,16,515
23/04/2017,17,480
23/04/2017,18,510
23/04/2017,19,339
23/04/2017,20,231
23/04/2017,21,196
23/04/2017,22,140
23/04/2017,23,75
24/04/2017,0,37
24/04/2017,1,16
24/04/2017,2,11
24/04/2017,3,5
24/04/2017,4,18
24/04/2017,5,85
24/04/2017,6,421
24/04/2017,7,1538
24/04/2017,8,2776
24/04/2017,9,1171
24/04/2017,10,475
24/04/2017,11,327
24/04/2017,12,486
24/04/2017,13,377
24/04/2017,14,391
24/04/2017,15,335
24/04/2017,16,749
24/04/2017,17,1948
24/04/2017,18,1602
24/04/2017,19,809
24/04/2017,20,497
24/04/2017,21,300
24/04/2017,22,201
24/04/2017,23,102
25/04/2017,0,34
25/04/2017,1,20
25/04/2017,2,7
25/04/2017,3,5
25/04/2017,4,20
25/04/2017,5,73
25/04/2017,6,494
25/04/2017,7,1618
25/04/2017,8,2845
25/04/2017,9,1280
25/04/2017,10,478
25/04/2017,11,410
25/04/2017,12,534
25/04/2017,13,514
25/04/2017,14,446
25/04/2017,15,523
25/04/2017,16,938
25/04/2017,17,2026
25/04/2017,18,1846
25/04/2017,19,979
25/04/2017,20,560
25/04/2017,21,376
25/04/2017,22,194
25/04/2017,23,116
26/04/2017,0,47
26/04/2017,1,24
26/04/2017,2,11
26/04/2017,3,4
26/04/2017,4,16
26/04/2017,5,64
26/04/2017,6,423
26/04/2017,7,1518
26/04/2017,8,2704
26/04/2017,9,1203
26/04/2017,10,463
26/04/2017,11,369
26/04/2017,12,483
26/04/2017,13,445
26/04/2017,14,336
26/04/2017,15,377
26/04/2017,16,655
26/04/2017,17,1843
26/04/2017,18,1734
26/04/2017,19,938
26/04/2017,20,569
26/04/2017,21,365
26/04/2017,22,258
26/04/2017,23,138
27/04/2017,0,50
27/04/2017,1,17
27/04/2017,2,13
27/04/2017,3,7
27/04/2017,4,16
27/04/2017,5,71
27/04/2017,6,458
27/04/2017,7,1495
27/04/2017,8,2741
27/04/2017,9,1270
27/04/2017,10,506
27/04/2017,11,395
27/04/2017,12,569
27/04/2017,13,541
27/04/2017,14,439
27/04/2017,15,408
27/04/2017,16,653
27/04/2017,17,1391
27/04/2017,18,1068
27/04/2017,19,738
27/04/2017,20,499
27/04/2017,21,373
27/04/2017,22,290
27/04/2017,23,138
28/04/2017,0,68
28/04/2017,1,35
28/04/2017,2,21
28/04/2017,3,6
28/04/2017,4,18
28/04/2017,5,66
28/04/2017,6,377
28/04/2017,7,1323
28/04/2017,8,2354
28/04/2017,9,1120
28/04/2017,10,438
28/04/2017,11,350
28/04/2017,12,538
28/04/2017,13,500
28/04/2017,14,507
28/04/2017,15,534
28/04/2017,16,940
28/04/2017,17,1652
28/04/2017,18,1248
28/04/2017,19,698
28/04/2017,20,408
28/04/2017,21,226
28/04/2017,22,196
28/04/2017,23,180
29/04/2017,0,88
29/04/2017,1,65
29/04/2017,2,34
29/04/2017,3,26
29/04/2017,4,16
29/04/2017,5,22
29/04/2017,6,45
29/04/2017,7,107
29/04/2017,8,240
29/04/2017,9,393
29/04/2017,10,438
29/04/2017,11,441
29/04/2017,12,460
29/04/2017,13,454
29/04/2017,14,405
29/04/2017,15,404
29/04/2017,16,405
29/04/2017,17,429
29/04/2017,18,394
29/04/2017,19,351
29/04/2017,20,208
29/04/2017,21,169
29/04/2017,22,138
29/04/2017,23,137
30/04/2017,0,104
30/04/2017,1,50
30/04/2017,2,47
30/04/2017,3,27
30/04/2017,4,23
30/04/2017,5,19
30/04/2017,6,40
30/04/2017,7,79
30/04/2017,8,166
30/04/2017,9,245
30/04/2017,10,324
30/04/2017,11,366
30/04/2017,12,405
30/04/2017,13,394
30/04/2017,14,384
30/04/2017,15,370
30/04/2017,16,366
30/04/2017,17,328
30/04/2017,18,334
30/04/2017,19,276
30/04/2017,20,211
30/04/2017,21,136
30/04/2017,22,113
30/04/2017,23,105
01/05/2017,0,40
01/05/2017,1,30
01/05/2017,2,17
01/05/2017,3,12
01/05/2017,4,11
01/05/2017,5,18
01/05/2017,6,45
01/05/2017,7,95
01/05/2017,8,168
01/05/2017,9,260
01/05/2017,10,303
01/05/2017,11,276
01/05/2017,12,378
01/05/2017,13,337
01/05/2017,14,337
01/05/2017,15,357
01/05/2017,16,276
01/05/2017,17,377
01/05/2017,18,379
01/05/2017,19,310
01/05/2017,20,226
01/05/2017,21,169
01/05/2017,22,136
01/05/2017,23,81
02/05/2017,0,33
02/05/2017,1,24
02/05/2017,2,7
02/05/2017,3,10
02/05/2017,4,11
02/05/2017,5,69
02/05/2017,6,439
02/05/2017,7,1565
02/05/2017,8,2806
02/05/2017,9,1253
02/05/2017,10,432
02/05/2017,11,390
02/05/2017,12,547
02/05/2017,13,499
02/05/2017,14,422
02/05/2017,15,440
02/05/2017,16,918
02/05/2017,17,2103
02/05/2017,18,2044
02/05/2017,19,1009
02/05/2017,20,481
02/05/2017,21,334
02/05/2017,22,195
02/05/2017,23,104
03/05/2017,0,37
03/05/2017,1,20
03/05/2017,2,10
03/05/2017,3,7
03/05/2017,4,19
03/05/2017,5,67
03/05/2017,6,468
03/05/2017,7,1647
03/05/2017,8,2815
03/05/2017,9,1049
03/05/2017,10,415
03/05/2017,11,353
03/05/2017,12,479
03/05/2017,13,472
03/05/2017,14,391
03/05/2017,15,453
03/05/2017,16,842
03/05/2017,17,1481
03/05/2017,18,1255
03/05/2017,19,900
03/05/2017,20,505
03/05/2017,21,344
03/05/2017,22,257
03/05/2017,23,131
04/05/2017,0,43
04/05/2017,1,21
04/05/2017,2,11
04/05/2017,3,7
04/05/2017,4,17
04/05/2017,5,70
04/05/2017,6,458
04/05/2017,7,1561
04/05/2017,8,2787
04/05/2017,9,1225
04/05/2017,10,477
04/05/2017,11,414
04/05/2017,12,544
04/05/2017,13,505
04/05/2017,14,461
04/05/2017,15,496
04/05/2017,16,833
04/05/2017,17,1949
04/05/2017,18,1767
04/05/2017,19,961
04/05/2017,20,543
04/05/2017,21,337
04/05/2017,22,265
04/05/2017,23,147
05/05/2017,0,67
05/05/2017,1,33
05/05/2017,2,12
05/05/2017,3,7
05/05/2017,4,19
05/05/2017,5,61
05/05/2017,6,402
05/05/2017,7,1464
05/05/2017,8,2538
05/05/2017,9,1199
05/05/2017,10,505
05/05/2017,11,396
05/05/2017,12,552
05/05/2017,13,565
05/05/2017,14,467
05/05/2017,15,580
05/05/2017,16,926
05/05/2017,17,1807
05/05/2017,18,1425
05/05/2017,19,687
05/05/2017,20,398
05/05/2017,21,238
05/05/2017,22,197
05/05/2017,23,170
06/05/2017,0,102
06/05/2017,1,59
06/05/2017,2,42
06/05/2017,3,18
06/05/2017,4,15
06/05/2017,5,20
06/05/2017,6,52
06/05/2017,7,111
06/05/2017,8,275
06/05/2017,9,382
06/05/2017,10,473
06/05/2017,11,503
06/05/2017,12,532
06/05/2017,13,536
06/05/2017,14,502
06/05/2017,15,483
06/05/2017,16,456
06/05/2017,17,467
06/05/2017,18,500
06/05/2017,19,393
06/05/2017,20,275
06/05/2017,21,179
06/05/2017,22,176
06/05/2017,23,136
07/05/2017,0,116
07/05/2017,1,62
07/05/2017,2,44
07/05/2017,3,31
07/05/2017,4,22
07/05/2017,5,17
07/05/2017,6,50
07/05/2017,7,89
07/05/2017,8,192
07/05/2017,9,282
07/05/2017,10,390
07/05/2017,11,403
07/05/2017,12,488
07/05/2017,13,501
07/05/2017,14,452
07/05/2017,15,505
07/05/2017,16,507
07/05/2017,17,521
07/05/2017,18,492
07/05/2017,19,366
07/05/2017,20,243
07/05/2017,21,203
07/05/2017,22,150
07/05/2017,23,93
08/05/2017,0,38
08/05/2017,1,17
08/05/2017,2,6
08/05/2017,3,4
08/05/2017,4,13
08/05/2017,5,62
08/05/2017,6,437
08/05/2017,7,1515
08/05/2017,8,2712
08/05/2017,9,1142
08/05/2017,10,370
08/05/2017,11,319
08/05/2017,12,483
08/05/2017,13,478
08/05/2017,14,405
08/05/2017,15,475
08/05/2017,16,833
08/05/2017,17,2097
08/05/2017,18,1927
08/05/2017,19,916
08/05/2017,20,546
08/05/2017,21,334
08/05/2017,22,236
08/05/2017,23,110
09/05/2017,0,51
09/05/2017,1,17
09/05/2017,2,4
09/05/2017,3,6
09/05/2017,4,16
09/05/2017,5,75
09/05/2017,6,485
09/05/2017,7,1685
09/05/2017,8,2848
09/05/2017,9,1282
09/05/2017,10,453
09/05/2017,11,365
09/05/2017,12,541
09/05/2017,13,553
09/05/2017,14,432
09/05/2017,15,502
09/05/2017,16,943
09/05/2017,17,2102
09/05/2017,18,1854
09/05/2017,19,1056
09/05/2017,20,590
09/05/2017,21,404
09/05/2017,22,229
09/05/2017,23,145
10/05/2017,0,39
10/05/2017,1,10
10/05/2017,2,10
10/05/2017,3,8
10/05/2017,4,22
10/05/2017,5,70
10/05/2017,6,467
10/05/2017,7,1688
10/05/2017,8,2861
10/05/2017,9,1290
10/05/2017,10,527
10/05/2017,11,382
10/05/2017,12,592
10/05/2017,13,553
10/05/2017,14,496
10/05/2017,15,508
10/05/2017,16,937
10/05/2017,17,2104
10/05/2017,18,1907
10/05/2017,19,1011
10/05/2017,20,577
10/05/2017,21,422
10/05/2017,22,257
10/05/2017,23,155
11/05/2017,0,47
11/05/2017,1,10
11/05/2017,2,15
11/05/2017,3,3
11/05/2017,4,16
11/05/2017,5,86
11/05/2017,6,458
11/05/2017,7,1532
11/05/2017,8,2673
11/05/2017,9,1269
11/05/2017,10,486
11/05/2017,11,447
11/05/2017,12,581
11/05/2017,13,531
11/05/2017,14,484
11/05/2017,15,515
11/05/2017,16,879
11/05/2017,17,2003
11/05/2017,18,1805
11/05/2017,19,975
11/05/2017,20,556
11/05/2017,21,371
11/05/2017,22,240
11/05/2017,23,83
12/05/2017,0,44
12/05/2017,1,26
12/05/2017,2,11
12/05/2017,3,3
12/05/2017,4,13
12/05/2017,5,61
12/05/2017,6,334
12/05/2017,7,1287
12/05/2017,8,2473
12/05/2017,9,1145
12/05/2017,10,495
12/05/2017,11,374
12/05/2017,12,513
12/05/2017,13,554
12/05/2017,14,520
12/05/2017,15,570
12/05/2017,16,966
12/05/2017,17,1811
12/05/2017,18,1476
12/05/2017,19,805
12/05/2017,20,446
12/05/2017,21,252
12/05/2017,22,256
12/05/2017,23,218
13/05/2017,0,114
13/05/2017,1,65
13/05/2017,2,54
13/05/2017,3,34
13/05/2017,4,12
13/05/2017,5,26
13/05/2017,6,44
13/05/2017,7,107
13/05/2017,8,231
13/05/2017,9,406
13/05/2017,10,483
13/05/2017,11,518
13/05/2017,12,580
13/05/2017,13,491
13/05/2017,14,443
13/05/2017,15,478
13/05/2017,16,506
13/05/2017,17,531
13/05/2017,18,509
13/05/2017,19,397
13/05/2017,20,251
13/05/2017,21,175
13/05/2017,22,151
13/05/2017,23,158
14/05/2017,0,119
14/05/2017,1,96
14/05/2017,2,62
14/05/2017,3,22
14/05/2017,4,23
14/05/2017,5,20
14/05/2017,6,33
14/05/2017,7,67
14/05/2017,8,153
14/05/2017,9,298
14/05/2017,10,365
14/05/2017,11,401
14/05/2017,12,531
14/05/2017,13,515
14/05/2017,14,467
14/05/2017,15,499
14/05/2017,16,481
14/05/2017,17,474
14/05/2017,18,331
14/05/2017,19,274
14/05/2017,20,235
14/05/2017,21,184
14/05/2017,22,131
14/05/2017,23,85
15/05/2017,0,40
15/05/2017,1,17
15/05/2017,2,8
15/05/2017,3,4
15/05/2017,4,18
15/05/2017,5,70
15/05/2017,6,402
15/05/2017,7,1315
15/05/2017,8,1803
15/05/2017,9,804
15/05/2017,10,310
15/05/2017,11,262
15/05/2017,12,368
15/05/2017,13,438
15/05/2017,14,429
15/05/2017,15,454
15/05/2017,16,841
15/05/2017,17,2169
15/05/2017,18,1770
15/05/2017,19,637
15/05/2017,20,463
15/05/2017,21,316
15/05/2017,22,238
15/05/2017,23,116
16/05/2017,0,49
16/05/2017,1,10
16/05/2017,2,8
16/05/2017,3,3
16/05/2017,4,19
16/05/2017,5,82
16/05/2017,6,517
16/05/2017,7,1703
16/05/2017,8,2920
16/05/2017,9,1310
16/05/2017,10,497
16/05/2017,11,416
16/05/2017,12,587
16/05/2017,13,560
16/05/2017,14,493
16/05/2017,15,498
16/05/2017,16,964
16/05/2017,17,2204
16/05/2017,18,1944
16/05/2017,19,1069
16/05/2017,20,526
16/05/2017,21,309
16/05/2017,22,212
16/05/2017,23,124
17/05/2017,0,33
17/05/2017,1,14
17/05/2017,3,3
17/05/2017,4,13
17/05/2017,5,44
17/05/2017,6,335
17/05/2017,7,1369
17/05/2017,8,2517
17/05/2017,9,1077
17/05/2017,10,469
17/05/2017,11,194
17/05/2017,12,302
17/05/2017,13,419
17/05/2017,14,373
17/05/2017,15,316
17/05/2017,16,391
17/05/2017,17,822
17/05/2017,18,636
17/05/2017,19,359
17/05/2017,20,210
17/05/2017,21,182
17/05/2017,22,184
17/05/2017,23,123
18/05/2017,0,59
18/05/2017,1,21
18/05/2017,2,12
18/05/2017,3,3
18/05/2017,4,16
18/05/2017,5,71
18/05/2017,6,480
18/05/2017,7,1592
18/05/2017,8,2794
18/05/2017,9,1212
18/05/2017,10,519
18/05/2017,11,430
18/05/2017,12,576
18/05/2017,13,562
18/05/2017,14,463
18/05/2017,15,277
18/05/2017,16,367
18/05/2017,17,833
18/05/2017,18,670
18/05/2017,19,360
18/05/2017,20,209
18/05/2017,21,136
18/05/2017,22,94
18/05/2017,23,52
19/05/2017,0,36
19/05/2017,1,20
19/05/2017,2,11
19/05/2017,3,10
19/05/2017,4,14
19/05/2017,5,53
19/05/2017,6,333
19/05/2017,7,1132
19/05/2017,8,2273
19/05/2017,9,1070
19/05/2017,10,403
19/05/2017,11,355
19/05/2017,12,489
19/05/2017,13,515
19/05/2017,14,486
19/05/2017,15,551
19/05/2017,16,919
19/05/2017,17,1613
19/05/2017,18,1291
19/05/2017,19,716
19/05/2017,20,421
19/05/2017,21,286
19/05/2017,22,234
19/05/2017,23,174
20/05/2017,0,118
20/05/2017,1,63
20/05/2017,2,44
20/05/2017,3,26
20/05/2017,4,19
20/05/2017,5,22
20/05/2017,6,60
20/05/2017,7,127
20/05/2017,8,281
20/05/2017,9,428
20/05/2017,10,497
20/05/2017,11,523
20/05/2017,12,544
20/05/2017,13,417
20/05/2017,14,419
20/05/2017,15,421
20/05/2017,16,412
20/05/2017,17,490
20/05/2017,18,450
20/05/2017,19,393
20/05/2017,20,265
20/05/2017,21,167
20/05/2017,22,161
20/05/2017,23,179
21/05/2017,0,104
21/05/2017,1,64
21/05/2017,2,44
21/05/2017,3,39
21/05/2017,4,20
21/05/2017,5,16
21/05/2017,6,42
21/05/2017,7,90
21/05/2017,8,168
21/05/2017,9,290
21/05/2017,10,380
21/05/2017,11,489
21/05/2017,12,552
21/05/2017,13,517
21/05/2017,14,531
21/05/2017,15,490
21/05/2017,16,482
21/05/2017,17,534
21/05/2017,18,490
21/05/2017,19,379
21/05/2017,20,282
21/05/2017,21,191
21/05/2017,22,141
21/05/2017,23,97
22/05/2017,0,43
22/05/2017,1,14
22/05/2017,2,12
22/05/2017,3,4
22/05/2017,4,16
22/05/2017,5,77
22/05/2017,6,468
22/05/2017,7,1576
22/05/2017,8,2802
22/05/2017,9,1203
22/05/2017,10,455
22/05/2017,11,383
22/05/2017,12,581
22/05/2017,13,560
22/05/2017,14,451
22/05/2017,15,551
22/05/2017,16,972
22/05/2017,17,2297
22/05/2017,18,1972
22/05/2017,19,1053
22/05/2017,20,623
22/05/2017,21,379
22/05/2017,22,221
22/05/2017,23,109
23/05/2017,0,55
23/05/2017,1,19
23/05/2017,2,14
23/05/2017,3,1
23/05/2017,4,15
23/05/2017,5,78
23/05/2017,6,526
23/05/2017,7,1725
23/05/2017,8,2843
23/05/2017,9,1320
23/05/2017,10,518
23/05/2017,11,399
23/05/2017,12,554
23/05/2017,13,531
23/05/2017,14,484
23/05/2017,15,569
23/05/2017,16,936
23/05/2017,17,2220
23/05/2017,18,1959
23/05/2017,19,1033
23/05/2017,20,609
23/05/2017,21,400
23/05/2017,22,258
23/05/2017,23,118
24/05/2017,0,48
24/05/2017,1,21
24/05/2017,2,12
24/05/2017,3,7
24/05/2017,4,17
24/05/2017,5,65
24/05/2017,6,510
24/05/2017,7,1677
24/05/2017,8,2834
24/05/2017,9,1319
24/05/2017,10,528
24/05/2017,11,426
24/05/2017,12,595
24/05/2017,13,599
24/05/2017,14,470
24/05/2017,15,571
24/05/2017,16,985
24/05/2017,17,2219
24/05/2017,18,1918
24/05/2017,19,1046
24/05/2017,20,613
24/05/2017,21,436
24/05/2017,22,311
24/05/2017,23,196
25/05/2017,0,63
25/05/2017,1,28
25/05/2017,2,13
25/05/2017,3,12
25/05/2017,4,16
25/05/2017,5,74
25/05/2017,6,489
25/05/2017,7,1631
25/05/2017,8,2767
25/05/2017,9,1265
25/05/2017,10,537
25/05/2017,11,450
25/05/2017,12,639
25/05/2017,13,591
25/05/2017,14,466
25/05/2017,15,564
25/05/2017,16,938
25/05/2017,17,2011
25/05/2017,18,1786
25/05/2017,19,963
25/05/2017,20,615
25/05/2017,21,425
25/05/2017,22,307
25/05/2017,23,178
26/05/2017,0,77
26/05/2017,1,35
26/05/2017,2,15
26/05/2017,3,21
26/05/2017,4,21
26/05/2017,5,81
26/05/2017,6,393
26/05/2017,7,1271
26/05/2017,8,2238
26/05/2017,9,1096
26/05/2017,10,507
26/05/2017,11,440
26/05/2017,12,574
26/05/2017,13,600
26/05/2017,14,535
26/05/2017,15,644
26/05/2017,16,1080
26/05/2017,17,1615
26/05/2017,18,1200
26/05/2017,19,733
26/05/2017,20,407
26/05/2017,21,322
26/05/2017,22,248
26/05/2017,23,194
27/05/2017,0,102
27/05/2017,1,55
27/05/2017,2,54
27/05/2017,3,21
27/05/2017,4,22
27/05/2017,5,26
27/05/2017,6,55
27/05/2017,7,117
27/05/2017,8,226
27/05/2017,9,325
27/05/2017,10,464
27/05/2017,11,458
27/05/2017,12,490
27/05/2017,13,516
27/05/2017,14,417
27/05/2017,15,401
27/05/2017,16,401
27/05/2017,17,405
27/05/2017,18,341
27/05/2017,19,294
27/05/2017,20,245
27/05/2017,21,197
27/05/2017,22,158
27/05/2017,23,122
28/05/2017,0,98
28/05/2017,1,59
28/05/2017,2,48
28/05/2017,3,26
28/05/2017,4,23
28/05/2017,5,18
28/05/2017,6,37
28/05/2017,7,63
28/05/2017,8,142
28/05/2017,9,237
28/05/2017,10,316
28/05/2017,11,356
28/05/2017,12,380
28/05/2017,13,393
28/05/2017,14,426
28/05/2017,15,440
28/05/2017,16,222
28/05/2017,17,202
28/05/2017,18,183
28/05/2017,19,219
28/05/2017,20,191
28/05/2017,21,142
28/05/2017,22,136
28/05/2017,23,124
29/05/2017,0,72
29/05/2017,1,16
29/05/2017,2,12
29/05/2017,3,11
29/05/2017,4,13
29/05/2017,5,14
29/05/2017,6,53
29/05/2017,7,98
29/05/2017,8,198
29/05/2017,9,289
29/05/2017,10,360
29/05/2017,11,428
29/05/2017,12,421
29/05/2017,13,439
